cutoff,endpoint,positive_trajectory,negative_trajectory,positive_role_score,negative_role_score,positive_node_popularity,negative_node_popularity,role_agnostic_win,typed_structure_win,nested_structure_plus_evidence_win
2018,closed_in_future,Ag/AgNW -> pressure sensor -> resistance/conductivity change -> wireless/IoT,graphene/rGO -> strain sensor -> physiological signal -> health monitoring,0.9695095007,0.9686809545,0.9745912506,0.9759169244,1.0,1.0,1.0
2018,closed_in_future,Ag/AgNW -> pressure sensor -> resistance/conductivity change -> wireless/IoT,textile/yarn/fabric -> gas/chemical sensor -> resistance/conductivity change -> wireless/IoT,0.9695095007,0.9709456474,0.9745912506,0.9726027397,0.0,0.0,0.0
2018,closed_in_future,Ag/AgNW -> pressure sensor -> resistance/conductivity change -> wireless/IoT,graphene/rGO -> electrode -> optical/fluorescence -> wearable/flexible electronics,0.9695095007,0.9716084843,0.9745912506,0.9729341582,0.0,1.0,1.0
2018,closed_in_future,Ag/AgNW -> pressure sensor -> voltage output -> motion monitoring,Au -> pressure sensor -> voltage output -> wearable/flexible electronics,0.9667476801,0.9659743703,0.966195316,0.9646486964,1.0,0.0,0.0
2018,closed_in_future,Ag/AgNW -> pressure sensor -> voltage output -> motion monitoring,textile/yarn/fabric -> temperature sensor -> voltage output -> wearable/flexible electronics,0.9667476801,0.9689571365,0.966195316,0.9668581529,0.0,1.0,1.0
2018,closed_in_future,Ag/AgNW -> pressure sensor -> voltage output -> motion monitoring,textile/yarn/fabric -> pressure sensor -> capacitance change -> motion monitoring,0.9667476801,0.9640963323,0.966195316,0.9670790985,1.0,1.0,1.0
2018,closed_in_future,Ag/AgNW -> pressure sensor -> voltage output -> motion monitoring,Ag/AgNW -> strain sensor -> current signal -> motion monitoring,0.9667476801,0.9657534247,0.966195316,0.9689571365,1.0,1.0,1.0
2018,closed_in_future,Ag/AgNW -> pressure sensor -> voltage output -> motion monitoring,Au -> strain sensor -> resistance/conductivity change -> robotics/tactile,0.9667476801,0.9688466637,0.966195316,0.9644277508,0.0,1.0,1.0
2018,closed_in_future,Ag/AgNW -> resistive sensor -> resistance/conductivity change -> environmental monitoring,textile/yarn/fabric -> piezoelectric sensor -> voltage output -> wearable/flexible electronics,0.9703932833,0.9734865223,0.9330534688,0.9338267786,0.0,0.0,0.0
2018,closed_in_future,Ag/AgNW -> resistive sensor -> resistance/conductivity change -> environmental monitoring,graphene/rGO -> electrode -> current signal -> self-powered/energy storage,0.9703932833,0.9705037561,0.9330534688,0.928910738,0.0,0.0,1.0
2018,closed_in_future,Ag/AgNW -> resistive sensor -> resistance/conductivity change -> environmental monitoring,graphene/rGO -> tactile sensor -> capacitance change -> wearable/flexible electronics,0.9703932833,0.9719399028,0.9330534688,0.9297392841,0.0,0.0,0.0
2018,closed_in_future,Ag/AgNW -> resistive sensor -> resistance/conductivity change -> environmental monitoring,Au -> resistive sensor -> resistance/conductivity change -> motion monitoring,0.9703932833,0.9646486964,0.9330534688,0.9311754308,1.0,0.0,0.0
2018,closed_in_future,Ag/AgNW -> resistive sensor -> resistance/conductivity change -> environmental monitoring,Cu/Ni -> pressure sensor -> voltage output -> health monitoring,0.9703932833,0.9664162616,0.9330534688,0.9368095449,1.0,0.0,0.0
2018,closed_in_future,Ag/AgNW -> resistive sensor -> resistance/conductivity change -> motion monitoring,PEDOT:PSS -> pressure sensor -> resistance/conductivity change -> motion monitoring,0.9815510384,0.9802253646,0.9643172779,0.9609478568,1.0,0.0,0.0
2018,closed_in_future,Ag/AgNW -> resistive sensor -> resistance/conductivity change -> motion monitoring,Cu/Ni -> electrode -> capacitance change -> health monitoring,0.9815510384,0.9794520548,0.9643172779,0.9615554574,1.0,0.0,0.0
2018,closed_in_future,Ag/AgNW -> resistive sensor -> resistance/conductivity change -> motion monitoring,Au -> resistive sensor -> resistance/conductivity change -> wearable/flexible electronics,0.9815510384,0.9856385329,0.9643172779,0.9628811312,0.0,0.0,0.0
2018,closed_in_future,Ag/AgNW -> resistive sensor -> resistance/conductivity change -> motion monitoring,Au -> electrode -> resistance/conductivity change -> self-powered/energy storage,0.9815510384,0.9816615113,0.9643172779,0.969951392,0.0,0.0,0.0
2018,closed_in_future,Ag/AgNW -> resistive sensor -> resistance/conductivity change -> motion monitoring,graphene/rGO -> gas/chemical sensor -> resistance/conductivity change -> self-powered/energy storage,0.9815510384,0.9772425983,0.9643172779,0.9660848431,1.0,0.0,0.0
2018,closed_in_future,Ag/AgNW -> resistive sensor -> resistance/conductivity change -> portable electronics,PDMS/Ecoflex -> strain sensor -> physiological signal -> health monitoring,0.8362792753,0.8326889085,0.8159522757,0.8134666372,1.0,0.0,0.0
2018,closed_in_future,Ag/AgNW -> resistive sensor -> resistance/conductivity change -> portable electronics,graphene/rGO -> resistive sensor -> optical/fluorescence -> wearable/flexible electronics,0.8362792753,0.83959346,0.8159522757,0.8113124171,0.0,1.0,1.0
2018,closed_in_future,Ag/AgNW -> resistive sensor -> resistance/conductivity change -> portable electronics,Ag/AgNW -> temperature sensor -> physiological signal -> health monitoring,0.8362792753,0.8422448078,0.8159522757,0.8136323464,0.0,1.0,1.0
2018,closed_in_future,Ag/AgNW -> resistive sensor -> resistance/conductivity change -> portable electronics,textile/yarn/fabric -> strain sensor -> performance metric -> wearable/flexible electronics,0.8362792753,0.8437914273,0.8159522757,0.8174988953,0.0,1.0,1.0
2018,closed_in_future,Ag/AgNW -> resistive sensor -> resistance/conductivity change -> portable electronics,CNT -> pressure sensor -> frequency/wavelength signal -> health monitoring,0.8362792753,0.8292090146,0.8159522757,0.8199292974,1.0,1.0,1.0
2018,closed_in_future,Ag/AgNW -> resistive sensor -> resistance/conductivity change -> rehabilitation,Au -> strain sensor -> performance metric -> environmental monitoring,0.5528060097,0.5554021211,0.4811091471,0.4775740168,0.0,1.0,1.0
2018,closed_in_future,Ag/AgNW -> resistive sensor -> resistance/conductivity change -> rehabilitation,ZnO/oxide -> tactile sensor -> voltage output -> environmental monitoring,0.5528060097,0.5554021211,0.4811091471,0.4864670791,0.0,0.0,0.0
2018,closed_in_future,Ag/AgNW -> resistive sensor -> resistance/conductivity change -> rehabilitation,ZnO/oxide -> biosensor/electrochemical -> voltage output -> environmental monitoring,0.5528060097,0.5554021211,0.4811091471,0.4751988511,0.0,1.0,1.0
2018,closed_in_future,Ag/AgNW -> resistive sensor -> resistance/conductivity change -> rehabilitation,PET/PI/PVA -> temperature sensor -> current signal -> wearable/flexible electronics,0.5528060097,0.5613676536,0.4811091471,0.484975696,0.0,1.0,1.0
2018,closed_in_future,Ag/AgNW -> resistive sensor -> resistance/conductivity change -> rehabilitation,carbon fiber -> temperature sensor -> current signal -> wearable/flexible electronics,0.5528060097,0.5613676536,0.4811091471,0.484975696,0.0,1.0,1.0
2018,closed_in_future,Ag/AgNW -> resistive sensor -> resistance/conductivity change -> robotics/tactile,textile/yarn/fabric -> resistive sensor -> resistance/conductivity change -> portable electronics,0.8805788776,0.8770437472,0.8620194432,0.8608042422,1.0,0.0,0.0
2018,closed_in_future,Ag/AgNW -> resistive sensor -> resistance/conductivity change -> robotics/tactile,cellulose/cotton/silk -> gas/chemical sensor -> resistance/conductivity change -> health monitoring,0.8805788776,0.8813521874,0.8620194432,0.8578214759,0.0,1.0,1.0
2018,closed_in_future,Ag/AgNW -> resistive sensor -> resistance/conductivity change -> robotics/tactile,carbon fiber -> electrode -> resistance/conductivity change -> environmental monitoring,0.8805788776,0.88439019,0.8620194432,0.8648917366,0.0,1.0,1.0
2018,closed_in_future,Ag/AgNW -> resistive sensor -> resistance/conductivity change -> robotics/tactile,Ag/AgNW -> electrode -> capacitance change -> HMI,0.8805788776,0.8767123288,0.8620194432,0.8667697746,1.0,0.0,0.0
2018,closed_in_future,Ag/AgNW -> resistive sensor -> resistance/conductivity change -> robotics/tactile,textile/yarn/fabric -> temperature sensor -> voltage output -> wireless/IoT,0.8805788776,0.8812417145,0.8620194432,0.8539549271,0.0,0.0,0.0
2018,closed_in_future,Ag/AgNW -> resistive sensor -> resistance/conductivity change -> wearable/flexible electronics,Ag/AgNW -> temperature sensor -> resistance/conductivity change -> health monitoring,0.9923773752,0.9927087936,0.9822138754,0.9833186036,0.0,0.0,0.0
2018,closed_in_future,Ag/AgNW -> resistive sensor -> resistance/conductivity change -> wearable/flexible electronics,CNT -> strain sensor -> voltage output -> motion monitoring,0.9923773752,0.9921564295,0.9822138754,0.9835395493,1.0,0.0,0.0
2018,closed_in_future,Ag/AgNW -> resistive sensor -> resistance/conductivity change -> wearable/flexible electronics,Cu/Ni -> electrode -> voltage output -> wearable/flexible electronics,0.9923773752,0.9934821034,0.9822138754,0.983097658,0.0,0.0,0.0
2018,closed_in_future,Ag/AgNW -> resistive sensor -> resistance/conductivity change -> wearable/flexible electronics,textile/yarn/fabric -> electrode -> physiological signal -> wearable/flexible electronics,0.9923773752,0.9951391958,0.9822138754,0.9823243482,0.0,0.0,0.0
2018,closed_in_future,Ag/AgNW -> resistive sensor -> resistance/conductivity change -> wearable/flexible electronics,CNT -> electrode -> capacitance change -> health monitoring,0.9923773752,0.9892841361,0.9822138754,0.9826557667,1.0,0.0,0.0
2018,closed_in_future,Ag/AgNW -> strain sensor -> capacitance change -> robotics/tactile,CNT -> electrode -> frequency/wavelength signal -> health monitoring,0.822691118,0.8254529386,0.9016791869,0.9011268228,0.0,1.0,1.0
2018,closed_in_future,Ag/AgNW -> strain sensor -> capacitance change -> robotics/tactile,CNT -> capacitive sensor -> resistance/conductivity change -> environmental monitoring,0.822691118,0.8274414494,0.9016791869,0.9052143173,0.0,1.0,1.0
2018,closed_in_future,Ag/AgNW -> strain sensor -> capacitance change -> robotics/tactile,CNT -> gas/chemical sensor -> capacitance change -> motion monitoring,0.822691118,0.82081308,0.9016791869,0.9098541759,1.0,1.0,1.0
2018,closed_in_future,Ag/AgNW -> strain sensor -> capacitance change -> robotics/tactile,textile/yarn/fabric -> pressure sensor -> capacitance change -> wireless/IoT,0.822691118,0.8297613787,0.9016791869,0.9060980999,0.0,1.0,1.0
2018,closed_in_future,Ag/AgNW -> strain sensor -> capacitance change -> robotics/tactile,textile/yarn/fabric -> pressure sensor -> voltage output -> self-powered/energy storage,0.822691118,0.8287671233,0.9016791869,0.9075342466,0.0,0.0,0.0
2018,closed_in_future,Ag/AgNW -> strain sensor -> frequency/wavelength signal -> wearable/flexible electronics,Au -> capacitive sensor -> resistance/conductivity change -> health monitoring,0.9166482545,0.9162063632,0.9341581971,0.9349867433,1.0,1.0,1.0
2018,closed_in_future,Ag/AgNW -> strain sensor -> frequency/wavelength signal -> wearable/flexible electronics,PEDOT:PSS -> electrode -> resistance/conductivity change -> self-powered/energy storage,0.9166482545,0.9158197084,0.9341581971,0.9304573575,1.0,0.0,0.0
2018,closed_in_future,Ag/AgNW -> strain sensor -> frequency/wavelength signal -> wearable/flexible electronics,Cu/Ni -> electrode -> resistance/conductivity change -> HMI,0.9166482545,0.9147149801,0.9341581971,0.9304573575,1.0,0.0,0.0
2018,closed_in_future,Ag/AgNW -> strain sensor -> frequency/wavelength signal -> wearable/flexible electronics,hydrogel -> electrode -> voltage output -> health monitoring,0.9166482545,0.9110693769,0.9341581971,0.9344343791,1.0,0.0,0.0
2018,closed_in_future,Ag/AgNW -> strain sensor -> frequency/wavelength signal -> wearable/flexible electronics,textile/yarn/fabric -> gas/chemical sensor -> resistance/conductivity change -> portable electronics,0.9166482545,0.9220061865,0.9341581971,0.9318382678,0.0,0.0,0.0
2018,closed_in_future,Ag/AgNW -> strain sensor -> impedance signal -> HMI,CNT -> piezoelectric sensor -> voltage output -> HMI,0.5328104286,0.5333075563,0.5410958904,0.5399359258,0.0,0.0,0.0
2018,closed_in_future,Ag/AgNW -> strain sensor -> impedance signal -> HMI,PDMS/Ecoflex -> temperature sensor -> voltage output -> wireless/IoT,0.5328104286,0.5306009722,0.5410958904,0.54479673,1.0,1.0,1.0
2018,closed_in_future,Ag/AgNW -> strain sensor -> impedance signal -> HMI,TPU/PU -> strain sensor -> resistance/conductivity change -> sweat/biomarker monitoring,0.5328104286,0.539162616,0.5410958904,0.5403225806,0.0,1.0,1.0
2018,closed_in_future,Ag/AgNW -> strain sensor -> impedance signal -> HMI,PVDF -> strain sensor -> impedance signal -> health monitoring,0.5328104286,0.5280600972,0.5410958904,0.5384997791,1.0,1.0,1.0
2018,closed_in_future,Ag/AgNW -> strain sensor -> impedance signal -> HMI,PEDOT:PSS -> humidity sensor -> resistance/conductivity change -> robotics/tactile,0.5328104286,0.5343018118,0.5410958904,0.5345779938,0.0,0.0,0.0
2018,closed_in_future,Ag/AgNW -> strain sensor -> resistance/conductivity change -> wireless/IoT,textile/yarn/fabric -> temperature sensor -> resistance/conductivity change -> health monitoring,0.9954706142,0.9949182501,0.9912726469,0.9910517013,1.0,1.0,1.0
2018,closed_in_future,Ag/AgNW -> strain sensor -> resistance/conductivity change -> wireless/IoT,Ag/AgNW -> electrode -> capacitance change -> wearable/flexible electronics,0.9954706142,0.996243924,0.9912726469,0.9919354839,0.0,0.0,1.0
2018,closed_in_future,Ag/AgNW -> strain sensor -> resistance/conductivity change -> wireless/IoT,graphene/rGO -> strain sensor -> current signal -> health monitoring,0.9954706142,0.9948077773,0.9912726469,0.9896155546,1.0,1.0,1.0
2018,closed_in_future,Ag/AgNW -> strain sensor -> resistance/conductivity change -> wireless/IoT,textile/yarn/fabric -> electrode -> current signal -> wearable/flexible electronics,0.9954706142,0.994365886,0.9912726469,0.9928192665,1.0,1.0,1.0
2018,closed_in_future,Ag/AgNW -> strain sensor -> resistance/conductivity change -> wireless/IoT,graphene/rGO -> pressure sensor -> resistance/conductivity change -> environmental monitoring,0.9954706142,0.9953601414,0.9912726469,0.9940344675,1.0,1.0,0.0
2018,closed_in_future,Ag/AgNW -> tactile sensor -> capacitance change -> wearable/flexible electronics,Ag/AgNW -> tactile sensor -> resistance/conductivity change -> wireless/IoT,0.890024304,0.8898033584,0.8874281927,0.8882015024,1.0,1.0,1.0
2018,closed_in_future,Ag/AgNW -> tactile sensor -> capacitance change -> wearable/flexible electronics,silicone/elastomer -> strain sensor -> voltage output -> health monitoring,0.890024304,0.8914604507,0.8874281927,0.890687141,0.0,0.0,0.0
2018,closed_in_future,Ag/AgNW -> tactile sensor -> capacitance change -> wearable/flexible electronics,ZnO/oxide -> electrode -> capacitance change -> health monitoring,0.890024304,0.888146266,0.8874281927,0.8845006628,1.0,0.0,0.0
2018,closed_in_future,Ag/AgNW -> tactile sensor -> capacitance change -> wearable/flexible electronics,polymer/elastomer -> electrode -> capacitance change -> health monitoring,0.890024304,0.888146266,0.8874281927,0.8845006628,1.0,0.0,0.0
2018,closed_in_future,Ag/AgNW -> tactile sensor -> capacitance change -> wearable/flexible electronics,graphene/rGO -> electrode -> frequency/wavelength signal -> environmental monitoring,0.890024304,0.8875386655,0.8874281927,0.8903004861,1.0,0.0,0.0
2018,closed_in_future,Ag/AgNW -> tactile sensor -> resistance/conductivity change -> HMI,textile/yarn/fabric -> capacitive sensor -> capacitance change -> environmental monitoring,0.721166593,0.7191780822,0.7927529828,0.7959566947,1.0,0.0,0.0
2018,closed_in_future,Ag/AgNW -> tactile sensor -> resistance/conductivity change -> HMI,graphene/rGO -> pH sensor -> resistance/conductivity change -> wireless/IoT,0.721166593,0.7167476801,0.7927529828,0.7963985859,1.0,0.0,0.0
2018,closed_in_future,Ag/AgNW -> tactile sensor -> resistance/conductivity change -> HMI,textile/yarn/fabric -> wearable/e-skin -> resistance/conductivity change -> self-powered/energy storage,0.721166593,0.7132677861,0.7927529828,0.7942996023,1.0,0.0,0.0
2018,closed_in_future,Ag/AgNW -> tactile sensor -> resistance/conductivity change -> HMI,CNT -> resistive sensor -> voltage output -> environmental monitoring,0.721166593,0.728678745,0.7927529828,0.7958462218,0.0,1.0,1.0
2018,closed_in_future,Ag/AgNW -> tactile sensor -> resistance/conductivity change -> HMI,hydrogel -> electrode -> resistance/conductivity change -> sweat/biomarker monitoring,0.721166593,0.7307224923,0.7927529828,0.7907092355,0.0,0.0,0.0
