cutoff,method,rank,trajectory,material,sensor,signal,system,ranking_score,closed_in_future,validated_closure
2018,typed_structure,60,Ag/AgNW -> electrode -> physiological signal -> wearable/flexible electronics,Ag/AgNW,electrode,physiological signal,wearable/flexible electronics,0.9652894388,0,0
2018,typed_structure,61,graphene/rGO -> resistive sensor -> resistance/conductivity change -> health monitoring,graphene/rGO,resistive sensor,resistance/conductivity change,health monitoring,0.9641405214,0,0
2018,typed_structure,62,CNT -> electrode -> resistance/conductivity change -> self-powered/energy storage,CNT,electrode,resistance/conductivity change,self-powered/energy storage,0.9639140521,0,0
2018,typed_structure,63,graphene/rGO -> pressure sensor -> voltage output -> health monitoring,graphene/rGO,pressure sensor,voltage output,health monitoring,0.9639140521,0,0
2018,typed_structure,64,graphene/rGO -> temperature sensor -> resistance/conductivity change -> environmental monitoring,graphene/rGO,temperature sensor,resistance/conductivity change,environmental monitoring,0.9638891958,1,0
2018,typed_structure,65,graphene/rGO -> pressure sensor -> voltage output -> wearable/flexible electronics,graphene/rGO,pressure sensor,voltage output,wearable/flexible electronics,0.9637842466,0,0
2018,typed_structure,66,CNT -> electrode -> current signal -> health monitoring,CNT,electrode,current signal,health monitoring,0.9637787229,0,0
2018,typed_structure,67,textile/yarn/fabric -> pressure sensor -> capacitance change -> wearable/flexible electronics,textile/yarn/fabric,pressure sensor,capacitance change,wearable/flexible electronics,0.96354673,0,0
2018,typed_structure,68,Ag/AgNW -> electrode -> voltage output -> health monitoring,Ag/AgNW,electrode,voltage output,health monitoring,0.962823133,0,0
2018,typed_structure,69,Cu/Ni -> electrode -> voltage output -> health monitoring,Cu/Ni,electrode,voltage output,health monitoring,0.96246962,0,0
2018,typed_structure,70,graphene/rGO -> temperature sensor -> resistance/conductivity change -> motion monitoring,graphene/rGO,temperature sensor,resistance/conductivity change,motion monitoring,0.9624447636,0,0
2018,typed_structure,71,textile/yarn/fabric -> gas/chemical sensor -> resistance/conductivity change -> motion monitoring,textile/yarn/fabric,gas/chemical sensor,resistance/conductivity change,motion monitoring,0.9621630579,0,0
2018,typed_structure,72,graphene/rGO -> resistive sensor -> resistance/conductivity change -> motion monitoring,graphene/rGO,resistive sensor,resistance/conductivity change,motion monitoring,0.9614808882,1,1
2018,typed_structure,73,PEDOT:PSS -> electrode -> capacitance change -> wearable/flexible electronics,PEDOT:PSS,electrode,capacitance change,wearable/flexible electronics,0.9610417587,1,1
2018,typed_structure,74,CNT -> strain sensor -> resistance/conductivity change -> robotics/tactile,CNT,strain sensor,resistance/conductivity change,robotics/tactile,0.9610362351,0,0
2018,typed_structure,75,textile/yarn/fabric -> electrode -> physiological signal -> wearable/flexible electronics,textile/yarn/fabric,electrode,physiological signal,wearable/flexible electronics,0.960914715,0,0
2018,typed_structure,76,CNT -> strain sensor -> voltage output -> wearable/flexible electronics,CNT,strain sensor,voltage output,wearable/flexible electronics,0.9608788113,0,0
2018,typed_structure,77,CNT -> gas/chemical sensor -> resistance/conductivity change -> motion monitoring,CNT,gas/chemical sensor,resistance/conductivity change,motion monitoring,0.9608346222,0,0
2018,typed_structure,78,CNT -> strain sensor -> resistance/conductivity change -> environmental monitoring,CNT,strain sensor,resistance/conductivity change,environmental monitoring,0.96043692,0,0
2018,typed_structure,79,graphene/rGO -> pressure sensor -> capacitance change -> health monitoring,graphene/rGO,pressure sensor,capacitance change,health monitoring,0.9603899691,0,0
2018,typed_structure,80,Au -> electrode -> resistance/conductivity change -> motion monitoring,Au,electrode,resistance/conductivity change,motion monitoring,0.9603844454,0,0
2018,typed_structure,81,CNT -> strain sensor -> resistance/conductivity change -> wireless/IoT,CNT,strain sensor,resistance/conductivity change,wireless/IoT,0.9602242598,1,1
2018,typed_structure,82,graphene/rGO -> strain sensor -> resistance/conductivity change -> wireless/IoT,graphene/rGO,strain sensor,resistance/conductivity change,wireless/IoT,0.959514472,0,0
2018,typed_structure,83,PEDOT:PSS -> electrode -> resistance/conductivity change -> health monitoring,PEDOT:PSS,electrode,resistance/conductivity change,health monitoring,0.9591305788,1,1
2018,typed_structure,84,graphene/rGO -> electrode -> voltage output -> self-powered/energy storage,graphene/rGO,electrode,voltage output,self-powered/energy storage,0.9590504861,0,0
2018,typed_structure,85,Ag/AgNW -> pressure sensor -> current signal -> wearable/flexible electronics,Ag/AgNW,pressure sensor,current signal,wearable/flexible electronics,0.9584069819,0,0
2018,typed_structure,86,textile/yarn/fabric -> electrode -> current signal -> health monitoring,textile/yarn/fabric,electrode,current signal,health monitoring,0.9583710782,0,0
2018,typed_structure,87,Ag/AgNW -> electrode -> current signal -> health monitoring,Ag/AgNW,electrode,current signal,health monitoring,0.9581142289,1,1
2018,typed_structure,88,Ag/AgNW -> electrode -> resistance/conductivity change -> self-powered/energy storage,Ag/AgNW,electrode,resistance/conductivity change,self-powered/energy storage,0.9579181396,0,0
2018,typed_structure,89,textile/yarn/fabric -> strain sensor -> voltage output -> wearable/flexible electronics,textile/yarn/fabric,strain sensor,voltage output,wearable/flexible electronics,0.9576364339,1,1
2018,typed_structure,90,CNT -> electrode -> voltage output -> self-powered/energy storage,CNT,electrode,voltage output,self-powered/energy storage,0.9572994918,0,0
2018,typed_structure,91,graphene/rGO -> strain sensor -> voltage output -> health monitoring,graphene/rGO,strain sensor,voltage output,health monitoring,0.9571641626,0,0
2018,typed_structure,92,Ag/AgNW -> temperature sensor -> resistance/conductivity change -> motion monitoring,Ag/AgNW,temperature sensor,resistance/conductivity change,motion monitoring,0.9570730225,0,0
2018,typed_structure,93,graphene/rGO -> strain sensor -> voltage output -> wearable/flexible electronics,graphene/rGO,strain sensor,voltage output,wearable/flexible electronics,0.957034357,0,0
2018,typed_structure,94,textile/yarn/fabric -> strain sensor -> resistance/conductivity change -> robotics/tactile,textile/yarn/fabric,strain sensor,resistance/conductivity change,robotics/tactile,0.9568437914,0,0
2018,typed_structure,95,PDMS/Ecoflex -> pressure sensor -> resistance/conductivity change -> health monitoring,PDMS/Ecoflex,pressure sensor,resistance/conductivity change,health monitoring,0.9567333186,0,0
2018,typed_structure,96,CNT -> pressure sensor -> capacitance change -> wearable/flexible electronics,CNT,pressure sensor,capacitance change,wearable/flexible electronics,0.9563963765,1,1
2018,typed_structure,97,textile/yarn/fabric -> strain sensor -> mechanical deformation -> motion monitoring,textile/yarn/fabric,strain sensor,mechanical deformation,motion monitoring,0.9562638091,0,0
2018,typed_structure,98,Ag/AgNW -> pressure sensor -> voltage output -> wearable/flexible electronics,Ag/AgNW,pressure sensor,voltage output,wearable/flexible electronics,0.9561146708,0,0
2018,typed_structure,99,textile/yarn/fabric -> electrode -> resistance/conductivity change -> self-powered/energy storage,textile/yarn/fabric,electrode,resistance/conductivity change,self-powered/energy storage,0.9561063853,0,0
2018,typed_structure,100,graphene/rGO -> electrode -> resistance/conductivity change -> HMI,graphene/rGO,electrode,resistance/conductivity change,HMI,0.9556976359,0,0
2018,nested_structure_plus_evidence,1,graphene/rGO -> gas/chemical sensor -> resistance/conductivity change -> health monitoring,graphene/rGO,gas/chemical sensor,resistance/conductivity change,health monitoring,1.098624942859726,0,0
2018,nested_structure_plus_evidence,2,graphene/rGO -> pressure sensor -> resistance/conductivity change -> wearable/flexible electronics,graphene/rGO,pressure sensor,resistance/conductivity change,wearable/flexible electronics,1.0983183807739991,1,1
2018,nested_structure_plus_evidence,3,graphene/rGO -> strain sensor -> resistance/conductivity change -> environmental monitoring,graphene/rGO,strain sensor,resistance/conductivity change,environmental monitoring,1.0978989794615253,0,0
2018,nested_structure_plus_evidence,4,graphene/rGO -> electrode -> resistance/conductivity change -> health monitoring,graphene/rGO,electrode,resistance/conductivity change,health monitoring,1.0974591250552364,0,0
2018,nested_structure_plus_evidence,5,Au -> strain sensor -> resistance/conductivity change -> wearable/flexible electronics,Au,strain sensor,resistance/conductivity change,wearable/flexible electronics,1.0974050529283452,1,0
2018,nested_structure_plus_evidence,6,graphene/rGO -> gas/chemical sensor -> resistance/conductivity change -> motion monitoring,graphene/rGO,gas/chemical sensor,resistance/conductivity change,motion monitoring,1.0973853961615014,1,1
2018,nested_structure_plus_evidence,7,Au -> electrode -> resistance/conductivity change -> health monitoring,Au,electrode,resistance/conductivity change,health monitoring,1.0970428974566158,0,0
2018,nested_structure_plus_evidence,8,Au -> electrode -> capacitance change -> wearable/flexible electronics,Au,electrode,capacitance change,wearable/flexible electronics,1.0955810437275162,0,0
2018,nested_structure_plus_evidence,9,graphene/rGO -> pressure sensor -> resistance/conductivity change -> environmental monitoring,graphene/rGO,pressure sensor,resistance/conductivity change,environmental monitoring,1.0947909506843068,0,0
2018,nested_structure_plus_evidence,10,CNT -> pressure sensor -> resistance/conductivity change -> motion monitoring,CNT,pressure sensor,resistance/conductivity change,motion monitoring,1.0946580800204015,0,0
2018,nested_structure_plus_evidence,11,graphene/rGO -> pressure sensor -> capacitance change -> wearable/flexible electronics,graphene/rGO,pressure sensor,capacitance change,wearable/flexible electronics,1.0945995435807723,1,1
2018,nested_structure_plus_evidence,12,CNT -> pressure sensor -> resistance/conductivity change -> health monitoring,CNT,pressure sensor,resistance/conductivity change,health monitoring,1.0939852722103098,1,1
2018,nested_structure_plus_evidence,13,graphene/rGO -> electrode -> voltage output -> wearable/flexible electronics,graphene/rGO,electrode,voltage output,wearable/flexible electronics,1.093963605404352,1,1
2018,nested_structure_plus_evidence,14,Ag/AgNW -> strain sensor -> resistance/conductivity change -> wireless/IoT,Ag/AgNW,strain sensor,resistance/conductivity change,wireless/IoT,1.0938639205228338,1,1
2018,nested_structure_plus_evidence,15,graphene/rGO -> pressure sensor -> resistance/conductivity change -> robotics/tactile,graphene/rGO,pressure sensor,resistance/conductivity change,robotics/tactile,1.0935078330016057,0,0
2018,nested_structure_plus_evidence,16,graphene/rGO -> electrode -> resistance/conductivity change -> motion monitoring,graphene/rGO,electrode,resistance/conductivity change,motion monitoring,1.0932080155917525,1,1
2018,nested_structure_plus_evidence,17,CNT -> electrode -> resistance/conductivity change -> health monitoring,CNT,electrode,resistance/conductivity change,health monitoring,1.093156037103052,1,1
2018,nested_structure_plus_evidence,18,Au -> electrode -> current signal -> wearable/flexible electronics,Au,electrode,current signal,wearable/flexible electronics,1.0928212661259569,1,1
2018,nested_structure_plus_evidence,19,Ag/AgNW -> electrode -> resistance/conductivity change -> health monitoring,Ag/AgNW,electrode,resistance/conductivity change,health monitoring,1.092690916859022,0,0
2018,nested_structure_plus_evidence,20,CNT -> electrode -> resistance/conductivity change -> motion monitoring,CNT,electrode,resistance/conductivity change,motion monitoring,1.092631064801806,1,1
2018,nested_structure_plus_evidence,21,graphene/rGO -> pressure sensor -> voltage output -> wearable/flexible electronics,graphene/rGO,pressure sensor,voltage output,wearable/flexible electronics,1.092113763478612,0,0
2018,nested_structure_plus_evidence,22,CNT -> electrode -> resistance/conductivity change -> wearable/flexible electronics,CNT,electrode,resistance/conductivity change,wearable/flexible electronics,1.0920969399271925,1,1
2018,nested_structure_plus_evidence,23,graphene/rGO -> pressure sensor -> voltage output -> health monitoring,graphene/rGO,pressure sensor,voltage output,health monitoring,1.0919203945427303,0,0
2018,nested_structure_plus_evidence,24,graphene/rGO -> strain sensor -> resistance/conductivity change -> self-powered/energy storage,graphene/rGO,strain sensor,resistance/conductivity change,self-powered/energy storage,1.0917354428744686,0,0
2018,nested_structure_plus_evidence,25,graphene/rGO -> electrode -> voltage output -> health monitoring,graphene/rGO,electrode,voltage output,health monitoring,1.0914814225033387,0,0
